match_id,start_time,avg_mmr,num_mmr,game_mode,account_id,hero_id,win
6499912507,1648578792,6966,9,2,386370442,101,False
6499720005,1648570929,6006,9,2,295697470,63,False
6499720005,1648570929,6006,9,2,344861218,121,False
6499720005,1648570929,6006,9,2,123023873,126,False
6499720005,1648570929,6006,9,2,363739653,19,False
6499720005,1648570929,6006,9,2,168126336,29,False
6499720005,1648570929,6006,9,2,99155835,41,True
6499720005,1648570929,6006,9,2,1110152099,74,True
6499720005,1648570929,6006,9,2,185996267,86,True
6499720005,1648570929,6006,9,2,165564598,120,True
6499720005,1648570929,6006,9,2,346392468,85,True
6497175407,1648420347,6138,10,2,407321629,129,True
6497175407,1648420347,6138,10,2,349310876,100,True
6497175407,1648420347,6138,10,2,186837494,20,True
6497175407,1648420347,6138,10,2,59463394,52,True
6497175407,1648420347,6138,10,2,185202677,19,True
6497175407,1648420347,6138,10,2,191290281,70,False
6497175407,1648420347,6138,10,2,180775030,39,False
6497175407,1648420347,6138,10,2,352623024,29,False
6497175407,1648420347,6138,10,2,101779337,9,False
6497175407,1648420347,6138,10,2,99796146,84,False
6496975105,1648407881,6113,6,2,125995177,85,True
6496975105,1648407881,6113,6,2,131303632,39,True
6496975105,1648407881,6113,6,2,138177198,29,True
6496975105,1648407881,6113,6,2,105045291,27,True
6496975105,1648407881,6113,6,2,177203952,48,True
6496975105,1648407881,6113,6,2,292921272,128,False
6496975105,1648407881,6113,6,2,153836240,23,False
6496975105,1648407881,6113,6,2,164685175,72,False
6496975105,1648407881,6113,6,2,157989498,107,False
6496975105,1648407881,6113,6,2,40948680,102,False
6493717502,1648252625,6475,8,2,86818655,84,True
6493717502,1648252625,6475,8,2,916319073,101,True
6493717502,1648252625,6475,8,2,88153289,129,True
6493717502,1648252625,6475,8,2,88611330,114,True
6493717502,1648252625,6475,8,2,203851397,109,True
6493717502,1648252625,6475,8,2,121591254,19,False
6493717502,1648252625,6475,8,2,123953528,21,False
6493717502,1648252625,6475,8,2,148480336,128,False
6493717502,1648252625,6475,8,2,173971950,15,False
6493717502,1648252625,6475,8,2,185001854,91,False
6493506510,1648238274,6060,7,2,306013204,8,False
6493506510,1648238274,6060,7,2,137676707,49,False
6493506510,1648238274,6060,7,2,166178728,104,False
6493506510,1648238274,6060,7,2,112669497,101,False
6493506510,1648238274,6060,7,2,124127745,85,False
6493506510,1648238274,6060,7,2,874542740,106,True
6493506510,1648238274,6060,7,2,172739956,94,True
6493506510,1648238274,6060,7,2,93159453,63,True
6493506510,1648238274,6060,7,2,92253768,26,True
6493506510,1648238274,6060,7,2,277196834,90,True
6490683619,1648080259,6585,6,2,85367644,46,True
6490683619,1648080259,6585,6,2,230580807,52,True
6490683619,1648080259,6585,6,2,219225327,16,True
6490683619,1648080259,6585,6,2,1071332616,105,True
6490683619,1648080259,6585,6,2,151643048,102,True
6490683619,1648080259,6585,6,2,59752811,57,False
6490683619,1648080259,6585,6,2,117311875,55,False
6490683619,1648080259,6585,6,2,397240228,49,False
6490683619,1648080259,6585,6,2,412413765,19,False
6490683619,1648080259,6585,6,2,91741256,79,False
6490580417,1648070825,7305,9,2,122049498,19,True
6490580417,1648070825,7305,9,2,12231202,17,True
6490580417,1648070825,7305,9,2,18180970,129,True
6490580417,1648070825,7305,9,2,41231571,36,True
6490580417,1648070825,7305,9,2,151069590,64,True
6490580417,1648070825,7305,9,2,58513047,25,False
6490580417,1648070825,7305,9,2,50580004,69,False
6490580417,1648070825,7305,9,2,48823667,85,False
6490580417,1648070825,7305,9,2,100317750,114,False
6490580417,1648070825,7305,9,2,165671428,54,False
6487716112,1647903593,5968,8,2,1171243748,109,False
6487716112,1647903593,5968,8,2,86850560,84,False
6487716112,1647903593,5968,8,2,182177187,114,False
6487716112,1647903593,5968,8,2,85312703,129,False
6487716112,1647903593,5968,8,2,197574429,126,False
6487716112,1647903593,5968,8,2,97366926,85,True
6487716112,1647903593,5968,8,2,107579895,12,True
6487716112,1647903593,5968,8,2,71266407,16,True
6487716112,1647903593,5968,8,2,1008365008,9,True
6487716112,1647903593,5968,8,2,116885013,39,True
6487671514,1647900002,5968,8,2,116885013,52,True
6487671514,1647900002,5968,8,2,107579895,80,True
6487671514,1647900002,5968,8,2,71266407,16,True
6487671514,1647900002,5968,8,2,97366926,85,True
6487671514,1647900002,5968,8,2,1008365008,27,True
6487671514,1647900002,5968,8,2,85312703,29,False
6487671514,1647900002,5968,8,2,86850560,79,False
6487671514,1647900002,5968,8,2,1171243748,109,False
6487671514,1647900002,5968,8,2,197574429,126,False
6487671514,1647900002,5968,8,2,182177187,114,False
6484470712,1647730513,7623,9,2,86745912,109,True
6484470712,1647730513,7623,9,2,154715080,23,True
6484470712,1647730513,7623,9,2,124801257,47,True
6484470712,1647730513,7623,9,2,26771994,58,True
6484470712,1647730513,7623,9,2,25907144,120,True
6484470712,1647730513,7623,9,2,110583422,79,False
6484470712,1647730513,7623,9,2,81475303,6,False
6484470712,1647730513,7623,9,2,412758827,65,False
6484470712,1647730513,7623,9,2,138880576,19,False
6484470712,1647730513,7623,9,2,153125655,9,False
6484377411,1647723851,6988,8,2,59752811,91,False
6484377411,1647723851,6988,8,2,397240228,17,False
6484377411,1647723851,6988,8,2,117311875,16,False
6484377411,1647723851,6988,8,2,91741256,121,False
6484377411,1647723851,6988,8,2,412413765,93,False
6484377411,1647723851,6988,8,2,38628747,105,True
6484377411,1647723851,6988,8,2,238239590,106,True
6484377411,1647723851,6988,8,2,126212866,49,True
6484377411,1647723851,6988,8,2,145550466,3,True
6484377411,1647723851,6988,8,2,97658618,94,True
