match_id,start_time,avg_mmr,num_mmr,game_mode,lobby_type,account_id,hero_id,win
6569439610,1652519132,4068,4,2,1,1210331127,12,False
6569439610,1652519132,4068,4,2,1,339941742,128,False
6569439610,1652519132,4068,4,2,1,228392819,13,False
6569439610,1652519132,4068,4,2,1,412320425,43,True
6569439610,1652519132,4068,4,2,1,348236339,108,True
6569439610,1652519132,4068,4,2,1,225617497,85,True
6569439610,1652519132,4068,4,2,1,250358373,20,True
6569439610,1652519132,4068,4,2,1,1284611820,53,True
6569313013,1652512748,4076,3,2,1,1210331127,35,False
6569313013,1652512748,4076,3,2,1,1293381675,120,False
6569313013,1652512748,4076,3,2,1,1050127319,20,False
6569313013,1652512748,4076,3,2,1,339941742,85,False
6569313013,1652512748,4076,3,2,1,228392819,13,False
6569313013,1652512748,4076,3,2,1,1202292236,16,True
6569313013,1652512748,4076,3,2,1,412320425,128,True
6569313013,1652512748,4076,3,2,1,225617497,3,True
6569313013,1652512748,4076,3,2,1,348236339,129,True
6569313013,1652512748,4076,3,2,1,1284611820,94,True
6569227607,1652507803,3248,1,2,1,1103355581,129,True
6569227607,1652507803,3248,1,2,1,181339278,94,True
6569227607,1652507803,3248,1,2,1,80599925,9,True
6569227607,1652507803,3248,1,2,1,1045494300,35,True
6569227607,1652507803,3248,1,2,1,301477244,50,True
6569227607,1652507803,3248,1,2,1,1220632105,21,False
6569227607,1652507803,3248,1,2,1,1216609165,123,False
6569227607,1652507803,3248,1,2,1,1119908658,76,False
6569227607,1652507803,3248,1,2,1,1083977859,81,False
6569227607,1652507803,3248,1,2,1,1122407405,96,False
6569193910,1652505686,4551,2,2,1,1284323241,49,True
6569193910,1652505686,4551,2,2,1,1304613566,39,True
6569193910,1652505686,4551,2,2,1,1266748819,119,True
6569193910,1652505686,4551,2,2,1,1248664606,81,True
6569193910,1652505686,4551,2,2,1,1247302157,87,True
6569193910,1652505686,4551,2,2,1,339941742,64,False
6569193910,1652505686,4551,2,2,1,1251984026,12,False
6569193910,1652505686,4551,2,2,1,250358373,13,False
6569193910,1652505686,4551,2,2,1,1314388110,112,False
6569193910,1652505686,4551,2,2,1,1293381675,16,False
6569138112,1652501682,None,None,2,1,1190298611,128,True
6569138112,1652501682,None,None,2,1,1252616081,100,True
6569138112,1652501682,None,None,2,1,56981677,42,True
6569138112,1652501682,None,None,2,1,1049956230,126,True
6569138112,1652501682,None,None,2,1,1247011173,90,True
6569138112,1652501682,None,None,2,1,1090568489,31,False
6569138112,1652501682,None,None,2,1,376005174,15,False
6569138112,1652501682,None,None,2,1,176158708,86,False
6569138112,1652501682,None,None,2,1,1068676453,74,False
6569138112,1652501682,None,None,2,1,412910858,60,False
6568893204,1652479267,6614,7,2,1,96189126,95,True
6568893204,1652479267,6614,7,2,1,185512564,3,True
6568893204,1652479267,6614,7,2,1,92706637,106,True
6568893204,1652479267,6614,7,2,1,41637292,20,True
6568893204,1652479267,6614,7,2,1,150914755,51,True
6568893204,1652479267,6614,7,2,1,417512732,27,False
6568893204,1652479267,6614,7,2,1,151460217,39,False
6568893204,1652479267,6614,7,2,1,109455705,38,False
6568893204,1652479267,6614,7,2,1,119343873,91,False
6568893204,1652479267,6614,7,2,1,116080282,46,False
6568893204,1652479267,6614,7,2,1,96189126,95,True
6568782014,1652472236,7052,7,2,1,41637292,16,True
6568782014,1652472236,7052,7,2,1,185512564,85,True
6568782014,1652472236,7052,7,2,1,92706637,25,True
6568782014,1652472236,7052,7,2,1,236858633,91,True
6568782014,1652472236,7052,7,2,1,96189126,81,True
6568782014,1652472236,7052,7,2,1,417512732,31,False
6568782014,1652472236,7052,7,2,1,151460217,106,False
6568782014,1652472236,7052,7,2,1,109455705,120,False
6568782014,1652472236,7052,7,2,1,119343873,121,False
6568782014,1652472236,7052,7,2,1,116080282,19,False
6568508914,1652460181,6224,9,2,1,38628747,114,False
6568508914,1652460181,6224,9,2,1,238239590,59,False
6568508914,1652460181,6224,9,2,1,221666230,17,False
6568508914,1652460181,6224,9,2,1,145550466,102,False
6568508914,1652460181,6224,9,2,1,97658618,36,False
6568508914,1652460181,6224,9,2,1,113331514,110,True
6568508914,1652460181,6224,9,2,1,321580662,46,True
6568508914,1652460181,6224,9,2,1,431770905,106,True
6568508914,1652460181,6224,9,2,1,256156323,90,True
6568508914,1652460181,6224,9,2,1,302214028,81,True
6568401515,1652456280,6224,9,2,1,38628747,91,True
6568401515,1652456280,6224,9,2,1,221666230,43,True
6568401515,1652456280,6224,9,2,1,238239590,108,True
6568401515,1652456280,6224,9,2,1,145550466,58,True
6568401515,1652456280,6224,9,2,1,97658618,81,True
6568401515,1652456280,6224,9,2,1,113331514,27,False
6568401515,1652456280,6224,9,2,1,321580662,114,False
6568401515,1652456280,6224,9,2,1,431770905,47,False
6568401515,1652456280,6224,9,2,1,256156323,105,False
6568401515,1652456280,6224,9,2,1,302214028,49,False
6568782014,1652472236,7052,7,2,1,41637292,16,True
6568508914,1652460181,6224,9,2,1,38628747,114,False
6568401515,1652456280,6224,9,2,1,38628747,91,True
6568211108,1652449628,5590,7,2,1,362380117,121,False
6568211108,1652449628,5590,7,2,1,1004229172,17,False
6568211108,1652449628,5590,7,2,1,377254759,19,False
6568211108,1652449628,5590,7,2,1,178633570,71,False
6568211108,1652449628,5590,7,2,1,154259887,60,False
6568211108,1652449628,5590,7,2,1,129807919,110,True
6568211108,1652449628,5590,7,2,1,917164766,25,True
6568211108,1652449628,5590,7,2,1,289171422,129,True
6568211108,1652449628,5590,7,2,1,387624608,8,True
6568211108,1652449628,5590,7,2,1,107227595,26,True
6568101413,1652445002,7804,8,2,1,86745912,46,True
6568101413,1652445002,7804,8,2,1,154715080,17,True
6568101413,1652445002,7804,8,2,1,124801257,15,True
6568101413,1652445002,7804,8,2,1,26771994,30,True
6568101413,1652445002,7804,8,2,1,25907144,91,True
6568101413,1652445002,7804,8,2,1,324277900,39,False
6568101413,1652445002,7804,8,2,1,155494381,123,False
